step,time_s,stage,active_target,interceptor_x,interceptor_y,interceptor_z,interceptor_vx,interceptor_vy,interceptor_vz,rmse_m,detection_fps,Target_1_pos_x,Target_1_est_x,Target_1_meas_x,Target_1_pos_y,Target_1_est_y,Target_1_meas_y,Target_1_pos_z,Target_1_est_z,Target_1_meas_z,Target_1_threat,Target_1_spoofed,Target_1_jammed,Target_2_pos_x,Target_2_est_x,Target_2_meas_x,Target_2_pos_y,Target_2_est_y,Target_2_meas_y,Target_2_pos_z,Target_2_est_z,Target_2_meas_z,Target_2_threat,Target_2_spoofed,Target_2_jammed,Target_3_pos_x,Target_3_est_x,Target_3_meas_x,Target_3_pos_y,Target_3_est_y,Target_3_meas_y,Target_3_pos_z,Target_3_est_z,Target_3_meas_z,Target_3_threat,Target_3_spoofed,Target_3_jammed
39,1.9500000000000002,DETECTING,Target_2,43.929591265224374,-6.383508710180052,110.42721911479174,23.106853844561527,-3.847831162791437,0.3310240297092545,0.4663773627761433,45.78,294.5587553764116,77.83534405849288,134.6246174656003,294.625786682268,77.20192895322157,134.67614081632112,294.5549154459478,78.06413604284141,135.07649657456847,10.0,0,0,276.7934377851819,0.9673789779288741,113.38866819784317,276.9944748970643,0.5658911658463093,113.31476313053744,276.5809869702981,0.9731401190374094,112.58145174605052,10.0,0,0,273.5997330976527,126.5115343238521,101.56566050600696,274.1030432069062,126.50428893248117,101.53233990632323,274.1120751758797,126.64951494163813,101.18943931909826,5.453935550791384,0,0
40,2.0,TRACKING,Target_2,45.08669965554329,-6.573689318730087,110.44391951456652,23.142167806378296,-3.8036121710006983,0.33400799549562576,0.4650117420444202,45.78,294.5587553764116,77.83534405849288,134.6246174656003,294.625786682268,77.20192895322157,134.67614081632112,294.5549154459478,78.06413604284141,135.07649657456847,10.0,0,0,276.7934377851819,0.9673789779288741,113.38866819784317,276.9944748970643,0.5658911658463093,113.31476313053744,276.5809869702981,0.9731401190374094,112.58145174605052,10.0,0,0,273.5997330976527,126.5115343238521,101.56566050600696,274.1030432069062,126.50428893248117,101.53233990632323,274.1120751758797,126.64951494163813,101.18943931909826,5.453935550791384,0,0
41,2.0500000000000003,TRACKING,Target_2,46.24551808038551,-6.7615066066200775,110.46073121196198,23.176368496844276,-3.756345757799808,0.33623394790923156,0.48450736644458525,45.78,294.5587553764116,77.83534405849288,134.6246174656003,294.625786682268,77.20192895322157,134.67614081632112,294.5549154459478,78.06413604284141,135.07649657456847,10.0,0,0,276.7934377851819,0.9673789779288741,113.38866819784317,276.9944748970643,0.5658911658463093,113.31476313053744,276.5809869702981,0.9731401190374094,112.58145174605052,10.0,0,0,273.5997330976527,126.5115343238521,101.56566050600696,274.1030432069062,126.50428893248117,101.53233990632323,274.1120751758797,126.64951494163813,101.18943931909826,5.453935550791384,0,0
42,2.1,TRACKING,Target_2,47.405992502465836,-6.946815647817599,110.4776171366154,23.209488441606577,-3.7061808239504246,0.3377184930681184,0.5460756759552118,45.78,294.5587553764116,77.83534405849288,134.6246174656003,294.625786682268,77.20192895322157,134.67614081632112,294.5549154459478,78.06413604284141,135.07649657456847,10.0,0,0,276.7934377851819,0.9673789779288741,113.38866819784317,276.9944748970643,0.5658911658463093,113.31476313053744,276.5809869702981,0.9731401190374094,112.58145174605052,10.0,0,0,273.5997330976527,126.5115343238521,101.56566050600696,274.1030432069062,126.50428893248117,101.53233990632323,274.1120751758797,126.64951494163813,101.18943931909826,5.453935550791384,0,0
43,2.15,TRACKING,Target_2,48.568073191966,-7.129451884953803,110.4945540085854,23.241613790003267,-3.652724742724087,0.33873743940008,0.5406672205118875,45.78,294.5587553764116,77.83534405849288,134.6246174656003,294.625786682268,77.20192895322157,134.67614081632112,294.5549154459478,78.06413604284141,135.07649657456847,10.0,0,0,276.7934377851819,0.9673789779288741,113.38866819784317,276.9944748970643,0.5658911658463093,113.31476313053744,276.5809869702981,0.9731401190374094,112.58145174605052,10.0,0,0,273.5997330976527,126.5115343238521,101.56566050600696,274.1030432069062,126.50428893248117,101.53233990632323,274.1120751758797,126.64951494163813,101.18943931909826,5.453935550791384,0,0
44,2.2,TRACKING,Target_2,49.731709851550974,-7.309271537743502,110.51153944603399,23.2727331916995,-3.5963930557939863,0.3397087489720251,0.5627933860578692,45.78,294.5587553764116,77.83534405849288,134.6246174656003,294.625786682268,77.20192895322157,134.67614081632112,294.5549154459478,78.06413604284141,135.07649657456847,10.0,0,0,276.7934377851819,0.9673789779288741,113.38866819784317,276.9944748970643,0.5658911658463093,113.31476313053744,276.5809869702981,0.9731401190374094,112.58145174605052,10.0,0,0,273.5997330976527,126.5115343238521,101.56566050600696,274.1030432069062,126.50428893248117,101.53233990632323,274.1120751758797,126.64951494163813,101.18943931909826,5.453935550791384,0,0
45,2.25,TRACKING,Target_2,50.896855988324894,-7.4861149412703245,110.52855337741744,23.302922735478464,-3.536868070536454,0.3402786276690218,0.576064872193422,45.78,294.5587553764116,77.83534405849288,134.6246174656003,294.625786682268,77.20192895322157,134.67614081632112,294.5549154459478,78.06413604284141,135.07649657456847,10.0,0,0,276.7934377851819,0.9673789779288741,113.38866819784317,276.9944748970643,0.5658911658463093,113.31476313053744,276.5809869702981,0.9731401190374094,112.58145174605052,10.0,0,0,273.5997330976527,126.5115343238521,101.56566050600696,274.1030432069062,126.50428893248117,101.53233990632323,274.1120751758797,126.64951494163813,101.18943931909826,5.453935550791384,0,0
46,2.3000000000000003,TRACKING,Target_2,52.06346887075014,-7.659795602606462,110.54560072304223,23.332257648504914,-3.473613226722754,0.34094691249566833,0.5556679541415745,45.78,294.5587553764116,77.83534405849288,134.6246174656003,294.625786682268,77.20192895322157,134.67614081632112,294.5549154459478,78.06413604284141,135.07649657456847,10.0,0,0,276.7934377851819,0.9673789779288741,113.38866819784317,276.9944748970643,0.5658911658463093,113.31476313053744,276.5809869702981,0.9731401190374094,112.58145174605052,10.0,0,0,273.5997330976527,126.5115343238521,101.56566050600696,274.1030432069062,126.50428893248117,101.53233990632323,274.1120751758797,126.64951494163813,101.18943931909826,5.453935550791384,0,0
47,2.35,TRACKING,Target_2,53.2314986982975,-7.830223264393175,110.56264978249318,23.360596550947164,-3.408553235734253,0.3409811890192154,0.6482675997907138,45.78,294.5587553764116,77.83534405849288,134.6246174656003,294.625786682268,77.20192895322157,134.67614081632112,294.5549154459478,78.06413604284141,135.07649657456847,10.0,0,0,276.7934377851819,0.9673789779288741,113.38866819784317,276.9944748970643,0.5658911658463093,113.31476313053744,276.5809869702981,0.9731401190374094,112.58145174605052,10.0,0,0,273.5997330976527,126.5115343238521,101.56566050600696,274.1030432069062,126.50428893248117,101.53233990632323,274.1120751758797,126.64951494163813,101.18943931909826,5.453935550791384,0,0
48,2.4000000000000004,TRACKING,Target_2,54.40089948786035,-7.997279701083535,110.5797006067692,23.388015791257,-3.341128733807199,0.34101648552025393,0.6788397270240516,45.78,294.5587553764116,77.83534405849288,134.6246174656003,294.625786682268,77.20192895322157,134.67614081632112,294.5549154459478,78.06413604284141,135.07649657456847,10.0,0,0,276.7934377851819,0.9673789779288741,113.38866819784317,276.9944748970643,0.5658911658463093,113.31476313053744,276.5809869702981,0.9731401190374094,112.58145174605052,10.0,0,0,273.5997330976527,126.5115343238521,101.56566050600696,274.1030432069062,126.50428893248117,101.53233990632323,274.1120751758797,126.64951494163813,101.18943931909826,5.453935550791384,0,0
49,2.45,TRACKING,Target_2,55.57162955065257,-8.160813269965983,110.59674372343056,23.41460125584436,-3.2706713776489558,0.34086233322726467,0.6198776799789922,45.78,294.5587553764116,77.83534405849288,134.6246174656003,294.625786682268,77.20192895322157,134.67614081632112,294.5549154459478,78.06413604284141,135.07649657456847,10.0,0,0,276.7934377851819,0.9673789779288741,113.38866819784317,276.9944748970643,0.5658911658463093,113.31476313053744,276.5809869702981,0.9731401190374094,112.58145174605052,10.0,0,0,273.5997330976527,126.5115343238521,101.56566050600696,274.1030432069062,126.50428893248117,101.53233990632323,274.1120751758797,126.64951494163813,101.18943931909826,5.453935550791384,0,0
50,2.5,TRACKING,Target_2,56.74364540277677,-8.320705051989634,110.61378796132503,23.440317042484146,-3.197835640473035,0.34088475788934297,0.6420002735892916,45.78,294.5587553764116,77.83534405849288,134.6246174656003,294.625786682268,77.20192895322157,134.67614081632112,294.5549154459478,78.06413604284141,135.07649657456847,10.0,0,0,276.7934377851819,0.9673789779288741,113.38866819784317,276.9944748970643,0.5658911658463093,113.31476313053744,276.5809869702981,0.9731401190374094,112.58145174605052,10.0,0,0,273.5997330976527,126.5115343238521,101.56566050600696,274.1030432069062,126.50428893248117,101.53233990632323,274.1120751758797,126.64951494163813,101.18943931909826,5.453935550791384,0,0
51,2.5500000000000003,TRACKING,Target_2,57.91690670596048,-8.476809787831744,110.63083069390396,23.465226063674137,-3.1220947168421866,0.34085465157846356,0.59170609319458,45.78,294.5587553764116,77.83534405849288,134.6246174656003,294.625786682268,77.20192895322157,134.67614081632112,294.5549154459478,78.06413604284141,135.07649657456847,10.0,0,0,276.7934377851819,0.9673789779288741,113.38866819784317,276.9944748970643,0.5658911658463093,113.31476313053744,276.5809869702981,0.9731401190374094,112.58145174605052,10.0,0,0,273.5997330976527,126.5115343238521,101.56566050600696,274.1030432069062,126.50428893248117,101.53233990632323,274.1120751758797,126.64951494163813,101.18943931909826,5.453935550791384,0,0
52,2.6,TRACKING,Target_2,59.09137028141153,-8.629027611781128,110.64790904251711,23.489271509020966,-3.0443564789876816,0.34156697226310073,0.6534449813920818,45.78,294.5587553764116,77.83534405849288,134.6246174656003,294.625786682268,77.20192895322157,134.67614081632112,294.5549154459478,78.06413604284141,135.07649657456847,10.0,0,0,276.7934377851819,0.9673789779288741,113.38866819784317,276.9944748970643,0.5658911658463093,113.31476313053744,276.5809869702981,0.9731401190374094,112.58145174605052,10.0,0,0,273.5997330976527,126.5115343238521,101.56566050600696,274.1030432069062,126.50428893248117,101.53233990632323,274.1120751758797,126.64951494163813,101.18943931909826,5.453935550791384,0,0
53,2.6500000000000004,TRACKING,Target_2,60.26699515049857,-8.777239418522527,110.66505805353394,23.512497381740836,-2.964236134827973,0.3429802203366145,0.5690504354183717,45.78,294.5587553764116,77.83534405849288,134.6246174656003,294.625786682268,77.20192895322157,134.67614081632112,294.5549154459478,78.06413604284141,135.07649657456847,10.0,0,0,276.7934377851819,0.9673789779288741,113.38866819784317,276.9944748970643,0.5658911658463093,113.31476313053744,276.5809869702981,0.9731401190374094,112.58145174605052,10.0,0,0,273.5997330976527,126.5115343238521,101.56566050600696,274.1030432069062,126.50428893248117,101.53233990632323,274.1120751758797,126.64951494163813,101.18943931909826,5.453935550791384,0,0
54,2.7,TRACKING,Target_2,61.443737104088044,-8.921418048883348,110.68223470323206,23.534839071789342,-2.8835726072164194,0.34353299396237486,0.6266565183772717,45.78,294.5587553764116,77.83534405849288,134.6246174656003,294.625786682268,77.20192895322157,134.67614081632112,294.5549154459478,78.06413604284141,135.07649657456847,10.0,0,0,276.7934377851819,0.9673789779288741,113.38866819784317,276.9944748970643,0.5658911658463093,113.31476313053744,276.5809869702981,0.9731401190374094,112.58145174605052,10.0,0,0,273.5997330976527,126.5115343238521,101.56566050600696,274.1030432069062,126.50428893248117,101.53233990632323,274.1120751758797,126.64951494163813,101.18943931909826,5.453935550791384,0,0
55,2.75,TRACKING,Target_2,62.62155560847265,-9.061473525695932,110.69946504484611,23.55637008769204,-2.801109536251691,0.3446068322811841,0.6347414240625102,45.78,294.5587553764116,77.83534405849288,134.6246174656003,294.625786682268,77.20192895322157,134.67614081632112,294.5549154459478,78.06413604284141,135.07649657456847,10.0,0,0,276.7934377851819,0.9673789779288741,113.38866819784317,276.9944748970643,0.5658911658463093,113.31476313053744,276.5809869702981,0.9731401190374094,112.58145174605052,10.0,0,0,273.5997330976527,126.5115343238521,101.56566050600696,274.1030432069062,126.50428893248117,101.53233990632323,274.1120751758797,126.64951494163813,101.18943931909826,5.453935550791384,0,0
56,2.8000000000000003,TRACKING,Target_2,63.8004130325151,-9.197286748998163,110.71672449865996,23.57714848084904,-2.7162644660445983,0.345189076276883,0.5787132196185654,45.78,294.5587553764116,77.83534405849288,134.6246174656003,294.625786682268,77.20192895322157,134.67614081632112,294.5549154459478,78.06413604284141,135.07649657456847,10.0,0,0,276.7934377851819,0.9673789779288741,113.38866819784317,276.9944748970643,0.5658911658463093,113.31476313053744,276.5809869702981,0.9731401190374094,112.58145174605052,10.0,0,0,273.5997330976527,126.5115343238521,101.56566050600696,274.1030432069062,126.50428893248117,101.53233990632323,274.1120751758797,126.64951494163813,101.18943931909826,5.453935550791384,0,0
57,2.85,TRACKING,Target_2,64.9802711436,-9.328751174593368,110.73401938271637,23.597162221698223,-2.629288511904081,0.3458976811282761,0.5624040827402927,45.78,294.5587553764116,77.83534405849288,134.6246174656003,294.625786682268,77.20192895322157,134.67614081632112,294.5549154459478,78.06413604284141,135.07649657456847,10.0,0,0,276.7934377851819,0.9673789779288741,113.38866819784317,276.9944748970643,0.5658911658463093,113.31476313053744,276.5809869702981,0.9731401190374094,112.58145174605052,10.0,0,0,273.5997330976527,126.5115343238521,101.56566050600696,274.1030432069062,126.50428893248117,101.53233990632323,274.1120751758797,126.64951494163813,101.18943931909826,5.453935550791384,0,0
58,2.9000000000000004,TRACKING,Target_2,66.16109150177549,-9.45577243339005,110.75136742193473,23.61640716350962,-2.540425175933653,0.3469607843672028,0.5214359718615902,45.78,294.5587553764116,77.83534405849288,134.6246174656003,294.625786682268,77.20192895322157,134.67614081632112,294.5549154459478,78.06413604284141,135.07649657456847,10.0,0,0,276.7934377851819,0.9673789779288741,113.38866819784317,276.9944748970643,0.5658911658463093,113.31476313053744,276.5809869702981,0.9731401190374094,112.58145174605052,10.0,0,0,273.5997330976527,126.5115343238521,101.56566050600696,274.1030432069062,126.50428893248117,101.53233990632323,274.1120751758797,126.64951494163813,101.18943931909826,5.453935550791384,0,0
59,2.95,TRACKING,Target_2,67.34283693299442,-9.578246452790886,110.76875036542154,23.634908624378657,-2.44948038801671,0.3476588697360834,0.5065448275261366,45.78,294.5587553764116,77.83534405849288,134.6246174656003,294.625786682268,77.20192895322157,134.67614081632112,294.5549154459478,78.06413604284141,135.07649657456847,10.0,0,0,276.7934377851819,0.9673789779288741,113.38866819784317,276.9944748970643,0.5658911658463093,113.31476313053744,276.5809869702981,0.9731401190374094,112.58145174605052,10.0,0,0,273.5997330976527,126.5115343238521,101.56566050600696,274.1030432069062,126.50428893248117,101.53233990632323,274.1120751758797,126.64951494163813,101.18943931909826,5.453935550791384,0,0
60,3.0,TRACKING,Target_2,68.52546934052472,-9.69609632727515,110.78618118070474,23.652648150606012,-2.356997489685283,0.34861630566402285,0.5160708262481822,45.78,294.5587553764116,77.83534405849288,134.6246174656003,294.625786682268,77.20192895322157,134.67614081632112,294.5549154459478,78.06413604284141,135.07649657456847,10.0,0,0,276.7934377851819,0.9673789779288741,113.38866819784317,276.9944748970643,0.5658911658463093,113.31476313053744,276.5809869702981,0.9731401190374094,112.58145174605052,10.0,0,0,273.5997330976527,126.5115343238521,101.56566050600696,274.1030432069062,126.50428893248117,101.53233990632323,274.1120751758797,126.64951494163813,101.18943931909826,5.453935550791384,0,0
61,3.0500000000000003,TRACKING,Target_2,69.70895062128419,-9.809252697807066,110.8036906185498,23.66962561518929,-2.2631274106383237,0.3501887569008844,0.5090574352848061,45.78,294.5587553764116,77.83534405849288,134.6246174656003,294.625786682268,77.20192895322157,134.67614081632112,294.5549154459478,78.06413604284141,135.07649657456847,10.0,0,0,276.7934377851819,0.9673789779288741,113.38866819784317,276.9944748970643,0.5658911658463093,113.31476313053744,276.5809869702981,0.9731401190374094,112.58145174605052,10.0,0,0,273.5997330976527,126.5115343238521,101.56566050600696,274.1030432069062,126.50428893248117,101.53233990632323,274.1120751758797,126.64951494163813,101.18943931909826,5.453935550791384,0,0
62,3.1,TRACKING,Target_2,70.8932437958851,-9.917646575517955,110.82126439787243,23.685863492018104,-2.167877554217756,0.35147558645267113,0.5208863858522303,45.78,294.5587553764116,77.83534405849288,134.6246174656003,294.625786682268,77.20192895322157,134.67614081632112,294.5549154459478,78.06413604284141,135.07649657456847,10.0,0,0,276.7934377851819,0.9673789779288741,113.38866819784317,276.9944748970643,0.5658911658463093,113.31476313053744,276.5809869702981,0.9731401190374094,112.58145174605052,10.0,0,0,273.5997330976527,126.5115343238521,101.56566050600696,274.1030432069062,126.50428893248117,101.53233990632323,274.1120751758797,126.64951494163813,101.18943931909826,5.453935550791384,0,0
63,3.1500000000000004,TRACKING,Target_2,72.07831225508195,-10.021186098277624,110.83890134364985,23.701369183936983,-2.070790455193387,0.35273891554858156,0.5179610867799505,45.78,294.5587553764116,77.83534405849288,134.6246174656003,294.625786682268,77.20192895322157,134.67614081632112,294.5549154459478,78.06413604284141,135.07649657456847,10.0,0,0,276.7934377851819,0.9673789779288741,113.38866819784317,276.9944748970643,0.5658911658463093,113.31476313053744,276.5809869702981,0.9731401190374094,112.58145174605052,10.0,0,0,273.5997330976527,126.5115343238521,101.56566050600696,274.1030432069062,126.50428893248117,101.53233990632323,274.1120751758797,126.64951494163813,101.18943931909826,5.453935550791384,0,0
64,3.2,TRACKING,Target_2,73.26411985255345,-10.119825946858043,110.85655960333631,23.716151949429978,-1.9727969716083869,0.3531651937290668,0.5901252390904005,45.78,294.5587553764116,77.83534405849288,134.6246174656003,294.625786682268,77.20192895322157,134.67614081632112,294.5549154459478,78.06413604284141,135.07649657456847,10.0,0,0,276.7934377851819,0.9673789779288741,113.38866819784317,276.9944748970643,0.5658911658463093,113.31476313053744,276.5809869702981,0.9731401190374094,112.58145174605052,10.0,0,0,273.5997330976527,126.5115343238521,101.56566050600696,274.1030432069062,126.50428893248117,101.53233990632323,274.1120751758797,126.64951494163813,101.18943931909826,5.453935550791384,0,0
65,3.25,TRACKING,Target_2,74.4506302865028,-10.213503384310242,110.87423665204767,23.730208678987044,-1.873548749043978,0.35354097422736996,0.6093916303603014,45.78,294.5587553764116,77.83534405849288,134.6246174656003,294.625786682268,77.20192895322157,134.67614081632112,294.5549154459478,78.06413604284141,135.07649657456847,10.0,0,0,276.7934377851819,0.9673789779288741,113.38866819784317,276.9944748970643,0.5658911658463093,113.31476313053744,276.5809869702981,0.9731401190374094,112.58145174605052,10.0,0,0,273.5997330976527,126.5115343238521,101.56566050600696,274.1030432069062,126.50428893248117,101.53233990632323,274.1120751758797,126.64951494163813,101.18943931909826,5.453935550791384,0,0
66,3.3000000000000003,TRACKING,Target_2,75.63780786737644,-10.302201081166634,110.89191988952476,23.743551617472615,-1.7739539371278696,0.3536647495416726,0.6755817222286515,45.78,294.5587553764116,77.83534405849288,134.6246174656003,294.625786682268,77.20192895322157,134.67614081632112,294.5549154459478,78.06413604284141,135.07649657456847,10.0,0,0,276.7934377851819,0.9673789779288741,113.38866819784317,276.9944748970643,0.5658911658463093,113.31476313053744,276.5809869702981,0.9731401190374094,112.58145174605052,10.0,0,0,273.5997330976527,126.5115343238521,101.56566050600696,274.1030432069062,126.50428893248117,101.53233990632323,274.1120751758797,126.64951494163813,101.18943931909826,5.453935550791384,0,0
67,3.35,TRACKING,Target_2,76.82561760001866,-10.385911040781451,110.90959678988656,23.756194652844336,-1.6741991922963264,0.35353800723599166,0.6851440472988867,45.78,294.5587553764116,77.83534405849288,134.6246174656003,294.625786682268,77.20192895322157,134.67614081632112,294.5549154459478,78.06413604284141,135.07649657456847,10.0,0,0,276.7934377851819,0.9673789779288741,113.38866819784317,276.9944748970643,0.5658911658463093,113.31476313053744,276.5809869702981,0.9731401190374094,112.58145174605052,10.0,0,0,273.5997330976527,126.5115343238521,101.56566050600696,274.1030432069062,126.50428893248117,101.53233990632323,274.1120751758797,126.64951494163813,101.18943931909826,5.453935550791384,0,0
68,3.4000000000000004,TRACKING,Target_2,78.01402491609385,-10.464624890803568,110.92726982175327,23.768146321503817,-1.5742770004423374,0.35346063733416105,0.7100964546998529,45.78,294.5587553764116,77.83534405849288,134.6246174656003,294.625786682268,77.20192895322157,134.67614081632112,294.5549154459478,78.06413604284141,135.07649657456847,10.0,0,0,276.7934377851819,0.9673789779288741,113.38866819784317,276.9944748970643,0.5658911658463093,113.31476313053744,276.5809869702981,0.9731401190374094,112.58145174605052,10.0,0,0,273.5997330976527,126.5115343238521,101.56566050600696,274.1030432069062,126.50428893248117,101.53233990632323,274.1120751758797,126.64951494163813,101.18943931909826,5.453935550791384,0,0
69,3.45,TRACKING,Target_2,79.20299540079621,-10.538337241076025,110.94497552734128,23.779409694047246,-1.4742470054491292,0.3541141117603272,0.7106182767847588,45.78,294.5587553764116,77.83534405849288,134.6246174656003,294.625786682268,77.20192895322157,134.67614081632112,294.5549154459478,78.06413604284141,135.07649657456847,10.0,0,0,276.7934377851819,0.9673789779288741,113.38866819784317,276.9944748970643,0.5658911658463093,113.31476313053744,276.5809869702981,0.9731401190374094,112.58145174605052,10.0,0,0,273.5997330976527,126.5115343238521,101.56566050600696,274.1030432069062,126.50428893248117,101.53233990632323,274.1120751758797,126.64951494163813,101.18943931909826,5.453935550791384,0,0
70,3.5,TRACKING,Target_2,80.39249453417064,-10.607000344783984,110.96273362876477,23.789982667488594,-1.3732620741591757,0.3551620284695851,0.674700887406622,45.78,294.5587553764116,77.83534405849288,134.6246174656003,294.625786682268,77.20192895322157,134.67614081632112,294.5549154459478,78.06413604284141,135.07649657456847,10.0,0,0,276.7934377851819,0.9673789779288741,113.38866819784317,276.9944748970643,0.5658911658463093,113.31476313053744,276.5809869702981,0.9731401190374094,112.58145174605052,10.0,0,0,273.5997330976527,126.5115343238521,101.56566050600696,274.1030432069062,126.50428893248117,101.53233990632323,274.1120751758797,126.64951494163813,101.18943931909826,5.453935550791384,0,0
71,3.5500000000000003,TRACKING,Target_2,81.58248873030288,-10.67057496042068,110.9805293752334,23.799883922644888,-1.2714923127339328,0.35591492937284547,0.6502465609410202,45.78,294.5587553764116,77.83534405849288,134.6246174656003,294.625786682268,77.20192895322157,134.67614081632112,294.5549154459478,78.06413604284141,135.07649657456847,10.0,0,0,276.7934377851819,0.9673789779288741,113.38866819784317,276.9944748970643,0.5658911658463093,113.31476313053744,276.5809869702981,0.9731401190374094,112.58145174605052,10.0,0,0,273.5997330976527,126.5115343238521,101.56566050600696,274.1030432069062,126.50428893248117,101.53233990632323,274.1120751758797,126.64951494163813,101.18943931909826,5.453935550791384,0,0
72,3.6,TRACKING,Target_2,82.77294394141887,-10.729016307484088,110.9983794025101,23.809104222319778,-1.1688269412681471,0.3570005455337454,0.6781461504757352,45.78,294.5587553764116,77.83534405849288,134.6246174656003,294.625786682268,77.20192895322157,134.67614081632112,294.5549154459478,78.06413604284141,135.07649657456847,10.0,0,0,276.7934377851819,0.9673789779288741,113.38866819784317,276.9944748970643,0.5658911658463093,113.31476313053744,276.5809869702981,0.9731401190374094,112.58145174605052,10.0,0,0,273.5997330976527,126.5115343238521,101.56566050600696,274.1030432069062,126.50428893248117,101.53233990632323,274.1120751758797,126.64951494163813,101.18943931909826,5.453935550791384,0,0
73,3.6500000000000004,TRACKING,Target_2,83.96382643583277,-10.782276505820109,111.01627968676037,23.817649888278012,-1.0652039667204243,0.3580056850054277,0.7065705212131682,45.78,294.5587553764116,77.83534405849288,134.6246174656003,294.625786682268,77.20192895322157,134.67614081632112,294.5549154459478,78.06413604284141,135.07649657456847,10.0,0,0,276.7934377851819,0.9673789779288741,113.38866819784317,276.9944748970643,0.5658911658463093,113.31476313053744,276.5809869702981,0.9731401190374094,112.58145174605052,10.0,0,0,273.5997330976527,126.5115343238521,101.56566050600696,274.1030432069062,126.50428893248117,101.53233990632323,274.1120751758797,126.64951494163813,101.18943931909826,5.453935550791384,0,0
74,3.7,TRACKING,Target_2,85.15510608931352,-10.830390241230555,111.03422034925858,23.825593069614868,-0.9622747082089304,0.3588132499641826,0.8094660537854317,45.78,294.5587553764116,77.83534405849288,134.6246174656003,294.625786682268,77.20192895322157,134.67614081632112,294.5549154459478,78.06413604284141,135.07649657456847,10.0,0,0,276.7934377851819,0.9673789779288741,113.38866819784317,276.9944748970643,0.5658911658463093,113.31476313053744,276.5809869702981,0.9731401190374094,112.58145174605052,10.0,0,0,273.5997330976527,126.5115343238521,101.56566050600696,274.1030432069062,126.50428893248117,101.53233990632323,274.1120751758797,126.64951494163813,101.18943931909826,5.453935550791384,0,0
75,3.75,TRACKING,Target_2,86.34675039274207,-10.873315813546002,111.05216775823963,23.832886068571067,-0.8585114463089292,0.35894817962105946,0.7934300883949127,45.78,294.5587553764116,77.83534405849288,134.6246174656003,294.625786682268,77.20192895322157,134.67614081632112,294.5549154459478,78.06413604284141,135.07649657456847,10.0,0,0,276.7934377851819,0.9673789779288741,113.38866819784317,276.9944748970643,0.5658911658463093,113.31476313053744,276.5809869702981,0.9731401190374094,112.58145174605052,10.0,0,0,273.5997330976527,126.5115343238521,101.56566050600696,274.1030432069062,126.50428893248117,101.53233990632323,274.1120751758797,126.64951494163813,101.18943931909826,5.453935550791384,0,0
76,3.8000000000000003,TRACKING,Target_2,87.53872737483633,-10.911021419351865,111.070088393818,23.83953964188507,-0.7541121161172569,0.35841271156719756,0.8249772285690055,45.78,294.5587553764116,77.83534405849288,134.6246174656003,294.625786682268,77.20192895322157,134.67614081632112,294.5549154459478,78.06413604284141,135.07649657456847,10.0,0,0,276.7934377851819,0.9673789779288741,113.38866819784317,276.9944748970643,0.5658911658463093,113.31476313053744,276.5809869702981,0.9731401190374094,112.58145174605052,10.0,0,0,273.5997330976527,126.5115343238521,101.56566050600696,274.1030432069062,126.50428893248117,101.53233990632323,274.1120751758797,126.64951494163813,101.18943931909826,5.453935550791384,0,0
77,3.85,TRACKING,Target_2,88.73100612553195,-10.943509191179956,111.08801304447704,23.84557501391253,-0.6497554365618343,0.35849301318072513,0.8596382451463642,45.78,294.5587553764116,77.83534405849288,134.6246174656003,294.625786682268,77.20192895322157,134.67614081632112,294.5549154459478,78.06413604284141,135.07649657456847,10.0,0,0,276.7934377851819,0.9673789779288741,113.38866819784317,276.9944748970643,0.5658911658463093,113.31476313053744,276.5809869702981,0.9731401190374094,112.58145174605052,10.0,0,0,273.5997330976527,126.5115343238521,101.56566050600696,274.1030432069062,126.50428893248117,101.53233990632323,274.1120751758797,126.64951494163813,101.18943931909826,5.453935550791384,0,0
78,3.9000000000000004,TRACKING,Target_2,89.9235565026702,-10.970778974619446,111.10593882964396,23.851007542764957,-0.5453956687897996,0.3585157033385326,0.8587983923153625,45.78,294.5587553764116,77.83534405849288,134.6246174656003,294.625786682268,77.20192895322157,134.67614081632112,294.5549154459478,78.06413604284141,135.07649657456847,10.0,0,0,276.7934377851819,0.9673789779288741,113.38866819784317,276.9944748970643,0.5658911658463093,113.31476313053744,276.5809869702981,0.9731401190374094,112.58145174605052,10.0,0,0,273.5997330976527,126.5115343238521,101.56566050600696,274.1030432069062,126.50428893248117,101.53233990632323,274.1120751758797,126.64951494163813,101.18943931909826,5.453935550791384,0,0
79,3.95,TRACKING,Target_2,91.11634462560554,-10.99276107154418,111.12383479143222,23.855762458706845,-0.4396419384946952,0.357919235765109,0.8086425845818309,45.78,294.5587553764116,77.83534405849288,134.6246174656003,294.625786682268,77.20192895322157,134.67614081632112,294.5549154459478,78.06413604284141,135.07649657456847,10.0,0,0,276.7934377851819,0.9673789779288741,113.38866819784317,276.9944748970643,0.5658911658463093,113.31476313053744,276.5809869702981,0.9731401190374094,112.58145174605052,10.0,0,0,273.5997330976527,126.5115343238521,101.56566050600696,274.1030432069062,126.50428893248117,101.53233990632323,274.1120751758797,126.64951494163813,101.18943931909826,5.453935550791384,0,0
